ano,uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
2019,AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2019,AL,SEPTICEMIA,DOMICILIO,< 9,F,3
2019,AL,SEPTICEMIA,HOSPITAL,< 9,F,86
2019,AL,SEPTICEMIA,HOSPITAL,< 9,I,1
2019,AL,SEPTICEMIA,HOSPITAL,< 9,M,120
2019,AL,SRAG,DOMICILIO,< 9,F,1
2019,AL,SRAG,OUTRO,< 9,F,1
2019,AM,OUTRAS,DOMICILIO,< 9,F,24
2019,AM,OUTRAS,DOMICILIO,< 9,M,39
2019,AM,OUTRAS,HOSPITAL,< 9,F,317
2019,AM,OUTRAS,HOSPITAL,< 9,I,6
2019,AM,OUTRAS,HOSPITAL,< 9,M,391
2019,AM,OUTRAS,IGNORADO,< 9,F,1
2019,AM,OUTRAS,IGNORADO,< 9,I,2
2019,AM,OUTRAS,IGNORADO,< 9,M,7
2019,AM,OUTRAS,OUTRO,< 9,F,6
2019,AM,OUTRAS,OUTRO,< 9,M,7
2019,AM,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,3
2019,AM,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,1
2019,AM,INDETERMINADA,DOMICILIO,< 9,F,1
2019,AM,INDETERMINADA,DOMICILIO,< 9,M,1
2019,AM,INDETERMINADA,HOSPITAL,< 9,M,2
2019,AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,3
2019,AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,5
2019,AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,43
2019,AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,68
2019,AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1
2019,AM,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,F,1
2019,AM,PNEUMONIA,AMBULANCIA,< 9,F,1
2019,AM,PNEUMONIA,DOMICILIO,< 9,F,3
2019,AM,PNEUMONIA,HOSPITAL,< 9,F,67
2019,AM,PNEUMONIA,HOSPITAL,< 9,M,85
2019,AM,PNEUMONIA,OUTRO,< 9,F,2
2019,AM,SEPTICEMIA,DOMICILIO,< 9,M,1
2019,AM,SEPTICEMIA,HOSPITAL,< 9,F,132
2019,AM,SEPTICEMIA,HOSPITAL,< 9,M,165
2019,AM,SEPTICEMIA,OUTRO,< 9,F,1
2019,AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2019,AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2019,AM,SRAG,HOSPITAL,< 9,F,5
2019,AM,SRAG,HOSPITAL,< 9,M,7
2019,AM,SRAG,OUTRO,< 9,F,1
2019,AP,OUTRAS,DOMICILIO,< 9,F,2
2019,AP,OUTRAS,DOMICILIO,< 9,M,3
2019,AP,OUTRAS,HOSPITAL,< 9,F,59
2019,AP,OUTRAS,HOSPITAL,< 9,I,2
2019,AP,OUTRAS,HOSPITAL,< 9,M,58
2019,AP,OUTRAS,IGNORADO,< 9,F,1
2019,AP,OUTRAS,IGNORADO,< 9,M,1
2019,AP,OUTRAS,OUTRO,< 9,F,3
2019,AP,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,1
2019,AP,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,2
2019,AP,OUTRAS,POSTO_SAUDE,< 9,M,1
2019,AP,INDETERMINADA,DOMICILIO,< 9,M,1
2019,AP,INDETERMINADA,HOSPITAL,< 9,F,2
2019,AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,2
2019,AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,6
2019,AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,6
2019,AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1
2019,AP,PNEUMONIA,DOMICILIO,< 9,F,1
2019,AP,PNEUMONIA,HOSPITAL,< 9,F,24
2019,AP,PNEUMONIA,HOSPITAL,< 9,M,25
2019,AP,SEPTICEMIA,HOSPITAL,< 9,F,22
2019,AP,SEPTICEMIA,HOSPITAL,< 9,M,31
2019,AP,SRAG,HOSPITAL,< 9,F,1
2019,AP,SRAG,HOSPITAL,< 9,M,3
2019,BA,OUTRAS,DOMICILIO,< 9,F,45
2019,BA,OUTRAS,DOMICILIO,< 9,I,1
2019,BA,OUTRAS,DOMICILIO,< 9,M,50
2019,BA,OUTRAS,HOSPITAL,< 9,F,586
2019,BA,OUTRAS,HOSPITAL,< 9,I,26
2019,BA,OUTRAS,HOSPITAL,< 9,M,725
2019,BA,OUTRAS,IGNORADO,< 9,F,4
2019,BA,OUTRAS,IGNORADO,< 9,I,11
2019,BA,OUTRAS,IGNORADO,< 9,M,4
2019,BA,OUTRAS,OUTRO,< 9,F,4
2019,BA,OUTRAS,OUTRO,< 9,I,1
2019,BA,OUTRAS,OUTRO,< 9,M,6
2019,BA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,24
2019,BA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,I,2
2019,BA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,33
2019,BA,OUTRAS,VIA_PUBLICA,< 9,F,5
2019,BA,OUTRAS,VIA_PUBLICA,< 9,M,10
2019,BA,INDETERMINADA,HOSPITAL,< 9,F,2
2019,BA,INDETERMINADA,HOSPITAL,< 9,M,3
2019,BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,9
2019,BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,9
2019,BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,234
2019,BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,8
2019,BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,306
2019,BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1
2019,BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,1
2019,BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,11
2019,BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,4
2019,BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,F,3
2019,BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,1
2019,BA,PNEUMONIA,DOMICILIO,< 9,M,5
2019,BA,PNEUMONIA,HOSPITAL,< 9,F,88
2019,BA,PNEUMONIA,HOSPITAL,< 9,I,1
2019,BA,PNEUMONIA,HOSPITAL,< 9,M,103
2019,BA,PNEUMONIA,IGNORADO,< 9,M,2
2019,BA,PNEUMONIA,OUTRO,< 9,M,1
2019,BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2019,BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,3
2019,BA,PNEUMONIA,VIA_PUBLICA,< 9,F,2
2019,BA,PNEUMONIA,VIA_PUBLICA,< 9,M,1
2019,BA,SEPTICEMIA,DOMICILIO,< 9,F,1
2019,BA,SEPTICEMIA,DOMICILIO,< 9,M,1
2019,BA,SEPTICEMIA,HOSPITAL,< 9,F,286
2019,BA,SEPTICEMIA,HOSPITAL,< 9,I,4
2019,BA,SEPTICEMIA,HOSPITAL,< 9,M,335
2019,BA,SEPTICEMIA,IGNORADO,< 9,F,1
2019,BA,SEPTICEMIA,IGNORADO,< 9,M,1
2019,BA,SEPTICEMIA,OUTRO,< 9,M,2
2019,BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,4
2019,BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,I,1
2019,BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,8
2019,BA,SRAG,HOSPITAL,< 9,F,5
2019,BA,SRAG,HOSPITAL,< 9,M,9
2019,BA,SRAG,OUTROS_SERVICOS_SAUDE,< 9,M,4
2019,BA,SRAG,VIA_PUBLICA,< 9,M,1
2019,CE,OUTRAS,DOMICILIO,< 9,F,24
2019,CE,OUTRAS,DOMICILIO,< 9,M,22
2019,CE,OUTRAS,HOSPITAL,< 9,F,573
2019,CE,OUTRAS,HOSPITAL,< 9,I,18
2019,CE,OUTRAS,HOSPITAL,< 9,M,708
2019,CE,OUTRAS,IGNORADO,< 9,F,20
2019,CE,OUTRAS,IGNORADO,< 9,M,10
2019,CE,OUTRAS,OUTRO,< 9,F,15
2019,CE,OUTRAS,OUTRO,< 9,M,18
2019,CE,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,28
2019,CE,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,I,3
2019,CE,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,28
2019,CE,OUTRAS,VIA_PUBLICA,< 9,F,2
2019,CE,OUTRAS,VIA_PUBLICA,< 9,M,5
2019,CE,INDETERMINADA,DOMICILIO,< 9,I,1
2019,CE,INDETERMINADA,HOSPITAL,< 9,F,2
2019,CE,INDETERMINADA,HOSPITAL,< 9,I,1
2019,CE,INDETERMINADA,HOSPITAL,< 9,M,2
2019,CE,INDETERMINADA,IGNORADO,< 9,F,1
2019,CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,3
2019,CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,3
2019,CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,42
2019,CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,77
2019,CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,2
2019,CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,2
2019,CE,PNEUMONIA,DOMICILIO,< 9,F,2
2019,CE,PNEUMONIA,DOMICILIO,< 9,M,3
2019,CE,PNEUMONIA,HOSPITAL,< 9,F,61
2019,CE,PNEUMONIA,HOSPITAL,< 9,M,77
2019,CE,PNEUMONIA,IGNORADO,< 9,F,1
2019,CE,PNEUMONIA,IGNORADO,< 9,M,1
2019,CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,3
2019,CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,4
2019,CE,SEPTICEMIA,DOMICILIO,< 9,F,1
2019,CE,SEPTICEMIA,DOMICILIO,< 9,M,1
2019,CE,SEPTICEMIA,HOSPITAL,< 9,F,144
2019,CE,SEPTICEMIA,HOSPITAL,< 9,I,1
2019,CE,SEPTICEMIA,HOSPITAL,< 9,M,159
2019,CE,SEPTICEMIA,IGNORADO,< 9,F,1
2019,CE,SEPTICEMIA,IGNORADO,< 9,M,2
2019,CE,SEPTICEMIA,OUTRO,< 9,F,2
2019,CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,5
2019,CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,9
2019,CE,SEPTICEMIA,VIA_PUBLICA,< 9,M,1
2019,CE,SRAG,HOSPITAL,< 9,F,3
2019,CE,SRAG,HOSPITAL,< 9,M,4
2019,DF,OUTRAS,DOMICILIO,< 9,F,3
2019,DF,OUTRAS,DOMICILIO,< 9,M,4
2019,DF,OUTRAS,HOSPITAL,< 9,F,146
2019,DF,OUTRAS,HOSPITAL,< 9,I,3
2019,DF,OUTRAS,HOSPITAL,< 9,M,190
2019,DF,OUTRAS,IGNORADO,< 9,F,10
2019,DF,OUTRAS,IGNORADO,< 9,M,12
2019,DF,OUTRAS,OUTRO,< 9,F,4
2019,DF,OUTRAS,OUTRO,< 9,M,3
2019,DF,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,3
2019,DF,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,4
2019,DF,OUTRAS,VIA_PUBLICA,< 9,M,3
2019,DF,INDETERMINADA,HOSPITAL,< 9,F,4
2019,DF,INDETERMINADA,HOSPITAL,< 9,M,4
2019,DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,1
2019,DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,26
2019,DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,1
2019,DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,44
2019,DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2019,DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2019,DF,PNEUMONIA,HOSPITAL,< 9,F,27
2019,DF,PNEUMONIA,HOSPITAL,< 9,M,24
2019,DF,PNEUMONIA,OUTRO,< 9,F,3
2019,DF,PNEUMONIA,OUTRO,< 9,M,1
2019,DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,2
2019,DF,SEPTICEMIA,HOSPITAL,< 9,F,63
2019,DF,SEPTICEMIA,HOSPITAL,< 9,M,105
2019,DF,SEPTICEMIA,OUTRO,< 9,F,1
2019,DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,2
2019,DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2019,DF,SRAG,HOSPITAL,< 9,F,7
2019,DF,SRAG,HOSPITAL,< 9,M,9
2019,ES,OUTRAS,DOMICILIO,< 9,F,8
2019,ES,OUTRAS,DOMICILIO,< 9,M,12
2019,ES,OUTRAS,HOSPITAL,< 9,F,153
2019,ES,OUTRAS,HOSPITAL,< 9,I,1
2019,ES,OUTRAS,HOSPITAL,< 9,M,186
2019,ES,OUTRAS,OUTRO,< 9,F,2
2019,ES,OUTRAS,OUTRO,< 9,M,2
2019,ES,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,5
2019,ES,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,1
2019,ES,INDETERMINADA,DOMICILIO,< 9,M,1
2019,ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,2
2019,ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,2
2019,ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,20
2019,ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,11
2019,ES,PNEUMONIA,DOMICILIO,< 9,F,3
2019,ES,PNEUMONIA,HOSPITAL,< 9,F,43
2019,ES,PNEUMONIA,HOSPITAL,< 9,M,48
2019,ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2019,ES,SEPTICEMIA,DOMICILIO,< 9,M,1
2019,ES,SEPTICEMIA,HOSPITAL,< 9,F,76
2019,ES,SEPTICEMIA,HOSPITAL,< 9,M,118
2019,ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2019,ES,SRAG,DOMICILIO,< 9,F,1
2019,ES,SRAG,HOSPITAL,< 9,F,2
2019,ES,SRAG,HOSPITAL,< 9,M,2
2019,GO,OUTRAS,AMBULANCIA,< 9,F,1
2019,GO,OUTRAS,DOMICILIO,< 9,F,13
2019,GO,OUTRAS,DOMICILIO,< 9,M,20
2019,GO,OUTRAS,HOSPITAL,< 9,F,199
2019,GO,OUTRAS,HOSPITAL,< 9,I,4
2019,GO,OUTRAS,HOSPITAL,< 9,M,267
2019,GO,OUTRAS,IGNORADO,< 9,F,5
2019,GO,OUTRAS,IGNORADO,< 9,M,4
2019,GO,OUTRAS,OUTRO,< 9,F,6
2019,GO,OUTRAS,OUTRO,< 9,I,1
2019,GO,OUTRAS,OUTRO,< 9,M,4
2019,GO,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,12
2019,GO,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,I,1
2019,GO,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,25
2019,GO,OUTRAS,VIA_PUBLICA,< 9,F,2
2019,GO,OUTRAS,VIA_PUBLICA,< 9,M,1
2019,GO,INDETERMINADA,DOMICILIO,< 9,F,1
2019,GO,INDETERMINADA,DOMICILIO,< 9,M,1
2019,GO,INDETERMINADA,HOSPITAL,< 9,M,1
2019,GO,INDETERMINADA,OUTRO,< 9,M,1
2019,GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2019,GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,2
2019,GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,2
2019,GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,58
2019,GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,104
2019,GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1
2019,GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,7
2019,GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,6
2019,GO,PNEUMONIA,AMBULANCIA,< 9,F,1
2019,GO,PNEUMONIA,DOMICILIO,< 9,F,3
2019,GO,PNEUMONIA,HOSPITAL,< 9,F,51
2019,GO,PNEUMONIA,HOSPITAL,< 9,M,36
2019,GO,PNEUMONIA,IGNORADO,< 9,F,3
2019,GO,PNEUMONIA,IGNORADO,< 9,M,2
2019,GO,PNEUMONIA,OUTRO,< 9,F,1
2019,GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,6
2019,GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,2
2019,GO,SEPTICEMIA,HOSPITAL,< 9,F,100
2019,GO,SEPTICEMIA,HOSPITAL,< 9,M,127
2019,GO,SEPTICEMIA,IGNORADO,< 9,F,1
2019,GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,8
2019,GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,13
2019,GO,SRAG,HOSPITAL,< 9,F,2
2019,GO,SRAG,HOSPITAL,< 9,M,3
2019,MA,OUTRAS,DOMICILIO,< 9,F,24
2019,MA,OUTRAS,DOMICILIO,< 9,M,28
2019,MA,OUTRAS,HOSPITAL,< 9,F,277
2019,MA,OUTRAS,HOSPITAL,< 9,I,3
2019,MA,OUTRAS,HOSPITAL,< 9,M,354
2019,MA,OUTRAS,IGNORADO,< 9,F,1
2019,MA,OUTRAS,IGNORADO,< 9,M,3
2019,MA,OUTRAS,OUTRO,< 9,F,9
2019,MA,OUTRAS,OUTRO,< 9,M,9
2019,MA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,7
2019,MA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,4
2019,MA,OUTRAS,VIA_PUBLICA,< 9,F,4
2019,MA,OUTRAS,VIA_PUBLICA,< 9,M,4
2019,MA,INDETERMINADA,DOMICILIO,< 9,F,1
2019,MA,INDETERMINADA,DOMICILIO,< 9,M,2
2019,MA,INDETERMINADA,HOSPITAL,< 9,F,5
2019,MA,INDETERMINADA,HOSPITAL,< 9,M,5
2019,MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,2
2019,MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,6
2019,MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,52
2019,MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,49
2019,MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,2
2019,MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,2
2019,MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,F,1
2019,MA,PNEUMONIA,AMBULANCIA,< 9,F,1
2019,MA,PNEUMONIA,DOMICILIO,< 9,F,2
2019,MA,PNEUMONIA,DOMICILIO,< 9,M,6
2019,MA,PNEUMONIA,HOSPITAL,< 9,F,40
2019,MA,PNEUMONIA,HOSPITAL,< 9,I,1
2019,MA,PNEUMONIA,HOSPITAL,< 9,M,46
2019,MA,PNEUMONIA,OUTRO,< 9,M,2
2019,MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2019,MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2019,MA,PNEUMONIA,VIA_PUBLICA,< 9,F,2
2019,MA,PNEUMONIA,VIA_PUBLICA,< 9,M,1
2019,MA,SEPTICEMIA,HOSPITAL,< 9,F,73
2019,MA,SEPTICEMIA,HOSPITAL,< 9,M,106
2019,MA,SEPTICEMIA,OUTRO,< 9,F,3
2019,MA,SEPTICEMIA,OUTRO,< 9,M,1
2019,MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,2
2019,MA,SRAG,HOSPITAL,< 9,F,1
2019,MA,SRAG,HOSPITAL,< 9,M,1
2019,MG,OUTRAS,DOMICILIO,< 9,F,44
2019,MG,OUTRAS,DOMICILIO,< 9,M,56
2019,MG,OUTRAS,HOSPITAL,< 9,F,671
2019,MG,OUTRAS,HOSPITAL,< 9,I,11
2019,MG,OUTRAS,HOSPITAL,< 9,M,801
2019,MG,OUTRAS,IGNORADO,< 9,F,24
2019,MG,OUTRAS,IGNORADO,< 9,I,1
2019,MG,OUTRAS,IGNORADO,< 9,M,29
2019,MG,OUTRAS,OUTRO,< 9,F,6
2019,MG,OUTRAS,OUTRO,< 9,M,13
2019,MG,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,18
2019,MG,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,31
2019,MG,OUTRAS,VIA_PUBLICA,< 9,F,2
2019,MG,OUTRAS,VIA_PUBLICA,< 9,M,8
2019,MG,INDETERMINADA,DOMICILIO,< 9,F,8
2019,MG,INDETERMINADA,DOMICILIO,< 9,M,9
2019,MG,INDETERMINADA,HOSPITAL,< 9,F,11
2019,MG,INDETERMINADA,HOSPITAL,< 9,I,1
2019,MG,INDETERMINADA,HOSPITAL,< 9,M,11
2019,MG,INDETERMINADA,IGNORADO,< 9,M,1
2019,MG,INDETERMINADA,OUTRO,< 9,M,1
2019,MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,< 9,F,4
2019,MG,INDETERMINADA,VIA_PUBLICA,< 9,F,1
2019,MG,INDETERMINADA,VIA_PUBLICA,< 9,M,1
2019,MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,3
2019,MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,11
2019,MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,166
2019,MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,1
2019,MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,203
2019,MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,F,8
2019,MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,M,4
2019,MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1
2019,MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,3
2019,MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,5
2019,MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,F,1
2019,MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,2
2019,MG,PNEUMONIA,DOMICILIO,< 9,F,2
2019,MG,PNEUMONIA,DOMICILIO,< 9,M,4
2019,MG,PNEUMONIA,HOSPITAL,< 9,F,83
2019,MG,PNEUMONIA,HOSPITAL,< 9,M,104
2019,MG,PNEUMONIA,IGNORADO,< 9,F,3
2019,MG,PNEUMONIA,IGNORADO,< 9,M,1
2019,MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2019,MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,7
2019,MG,PNEUMONIA,VIA_PUBLICA,< 9,M,2
2019,MG,SEPTICEMIA,DOMICILIO,< 9,M,2
2019,MG,SEPTICEMIA,HOSPITAL,< 9,F,354
2019,MG,SEPTICEMIA,HOSPITAL,< 9,M,393
2019,MG,SEPTICEMIA,IGNORADO,< 9,F,9
