ano,uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
2021,AM,COVID,HOSPITAL,< 9,F,13
2021,AM,COVID,HOSPITAL,< 9,M,19
2021,AM,COVID,OUTRO,< 9,F,4
2021,AM,COVID,OUTRO,< 9,M,1
2021,AM,INDETERMINADA,DOMICILIO,< 9,F,1
2021,AM,INDETERMINADA,DOMICILIO,< 9,M,3
2021,AM,INDETERMINADA,OUTRO,< 9,F,1
2021,AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,3
2021,AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,3
2021,AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,24
2021,AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,1
2021,AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,42
2021,AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,5
2021,AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,5
2021,AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,AM,PNEUMONIA,DOMICILIO,< 9,F,1
2021,AM,PNEUMONIA,DOMICILIO,< 9,M,3
2021,AM,PNEUMONIA,HOSPITAL,< 9,F,47
2021,AM,PNEUMONIA,HOSPITAL,< 9,M,59
2021,AM,PNEUMONIA,OUTRO,< 9,F,8
2021,AM,PNEUMONIA,OUTRO,< 9,M,6
2021,AM,SEPTICEMIA,DOMICILIO,< 9,M,2
2021,AM,SEPTICEMIA,HOSPITAL,< 9,F,113
2021,AM,SEPTICEMIA,HOSPITAL,< 9,M,161
2021,AM,SEPTICEMIA,OUTRO,< 9,F,6
2021,AM,SEPTICEMIA,OUTRO,< 9,M,11
2021,AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,3
2021,AM,SRAG,DOMICILIO,< 9,F,1
2021,AM,SRAG,HOSPITAL,< 9,F,3
2021,AM,SRAG,HOSPITAL,< 9,M,4
2021,AM,SRAG,VIA_PUBLICA,< 9,M,1
2021,AP,OUTRAS,DOMICILIO,< 9,F,2
2021,AP,OUTRAS,DOMICILIO,< 9,M,3
2021,AP,OUTRAS,HOSPITAL,< 9,F,46
2021,AP,OUTRAS,HOSPITAL,< 9,M,54
2021,AP,OUTRAS,OUTRO,< 9,M,4
2021,AP,OUTRAS,POSTO_SAUDE,< 9,M,1
2021,AP,COVID,HOSPITAL,< 9,F,1
2021,AP,COVID,HOSPITAL,< 9,M,3
2021,AP,INDETERMINADA,DOMICILIO,< 9,M,1
2021,AP,INDETERMINADA,HOSPITAL,< 9,F,1
2021,AP,INDETERMINADA,HOSPITAL,< 9,M,1
2021,AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,1
2021,AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,2
2021,AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,AP,PNEUMONIA,DOMICILIO,< 9,F,1
2021,AP,PNEUMONIA,HOSPITAL,< 9,F,14
2021,AP,PNEUMONIA,HOSPITAL,< 9,M,6
2021,AP,SEPTICEMIA,HOSPITAL,< 9,F,23
2021,AP,SEPTICEMIA,HOSPITAL,< 9,M,28
2021,AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2021,AP,SRAG,DOMICILIO,< 9,F,1
2021,AP,SRAG,HOSPITAL,< 9,F,3
2021,AP,SRAG,HOSPITAL,< 9,M,1
2021,BA,OUTRAS,DOMICILIO,< 9,F,34
2021,BA,OUTRAS,DOMICILIO,< 9,M,63
2021,BA,OUTRAS,HOSPITAL,< 9,F,609
2021,BA,OUTRAS,HOSPITAL,< 9,I,32
2021,BA,OUTRAS,HOSPITAL,< 9,M,797
2021,BA,OUTRAS,IGNORADO,< 9,F,2
2021,BA,OUTRAS,IGNORADO,< 9,M,4
2021,BA,OUTRAS,OUTRO,< 9,F,3
2021,BA,OUTRAS,OUTRO,< 9,M,6
2021,BA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,20
2021,BA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,I,1
2021,BA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,30
2021,BA,OUTRAS,VIA_PUBLICA,< 9,F,8
2021,BA,OUTRAS,VIA_PUBLICA,< 9,M,8
2021,BA,COVID,DOMICILIO,< 9,F,1
2021,BA,COVID,HOSPITAL,< 9,F,34
2021,BA,COVID,HOSPITAL,< 9,M,32
2021,BA,COVID,OUTRO,< 9,M,1
2021,BA,COVID,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,BA,COVID,VIA_PUBLICA,< 9,F,1
2021,BA,INDETERMINADA,DOMICILIO,< 9,F,2
2021,BA,INDETERMINADA,HOSPITAL,< 9,F,2
2021,BA,INDETERMINADA,HOSPITAL,< 9,M,1
2021,BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,3
2021,BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,9
2021,BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,212
2021,BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,4
2021,BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,261
2021,BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1
2021,BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,7
2021,BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,I,2
2021,BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,7
2021,BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,F,2
2021,BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,1
2021,BA,PNEUMONIA,DOMICILIO,< 9,F,4
2021,BA,PNEUMONIA,HOSPITAL,< 9,F,53
2021,BA,PNEUMONIA,HOSPITAL,< 9,M,54
2021,BA,PNEUMONIA,OUTRO,< 9,M,1
2021,BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,2
2021,BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,3
2021,BA,SEPTICEMIA,DOMICILIO,< 9,M,3
2021,BA,SEPTICEMIA,HOSPITAL,< 9,F,276
2021,BA,SEPTICEMIA,HOSPITAL,< 9,M,317
2021,BA,SEPTICEMIA,OUTRO,< 9,M,1
2021,BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,2
2021,BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,5
2021,BA,SEPTICEMIA,VIA_PUBLICA,< 9,F,2
2021,BA,SEPTICEMIA,VIA_PUBLICA,< 9,M,1
2021,BA,SRAG,HOSPITAL,< 9,F,19
2021,BA,SRAG,HOSPITAL,< 9,I,1
2021,BA,SRAG,HOSPITAL,< 9,M,11
2021,BA,SRAG,OUTROS_SERVICOS_SAUDE,< 9,M,1
2021,CE,OUTRAS,AMBULANCIA,< 9,F,3
2021,CE,OUTRAS,AMBULANCIA,< 9,M,1
2021,CE,OUTRAS,DOMICILIO,< 9,F,20
2021,CE,OUTRAS,DOMICILIO,< 9,M,27
2021,CE,OUTRAS,HOSPITAL,< 9,F,494
2021,CE,OUTRAS,HOSPITAL,< 9,I,20
2021,CE,OUTRAS,HOSPITAL,< 9,M,563
2021,CE,OUTRAS,IGNORADO,< 9,F,38
2021,CE,OUTRAS,IGNORADO,< 9,I,1
2021,CE,OUTRAS,IGNORADO,< 9,M,57
2021,CE,OUTRAS,OUTRO,< 9,F,8
2021,CE,OUTRAS,OUTRO,< 9,M,12
2021,CE,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,3
2021,CE,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,6
2021,CE,OUTRAS,VIA_PUBLICA,< 9,F,1
2021,CE,OUTRAS,VIA_PUBLICA,< 9,M,10
2021,CE,COVID,DOMICILIO,< 9,F,1
2021,CE,COVID,DOMICILIO,< 9,M,2
2021,CE,COVID,HOSPITAL,< 9,F,38
2021,CE,COVID,HOSPITAL,< 9,I,1
2021,CE,COVID,HOSPITAL,< 9,M,37
2021,CE,COVID,IGNORADO,< 9,F,2
2021,CE,COVID,IGNORADO,< 9,M,4
2021,CE,INDETERMINADA,DOMICILIO,< 9,M,2
2021,CE,INDETERMINADA,HOSPITAL,< 9,F,7
2021,CE,INDETERMINADA,HOSPITAL,< 9,I,1
2021,CE,INDETERMINADA,HOSPITAL,< 9,M,5
2021,CE,INDETERMINADA,IGNORADO,< 9,M,1
2021,CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,3
2021,CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,3
2021,CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,33
2021,CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,2
2021,CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,57
2021,CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,F,13
2021,CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,M,13
2021,CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1
2021,CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,4
2021,CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,1
2021,CE,PNEUMONIA,AMBULANCIA,< 9,M,1
2021,CE,PNEUMONIA,DOMICILIO,< 9,M,2
2021,CE,PNEUMONIA,HOSPITAL,< 9,F,41
2021,CE,PNEUMONIA,HOSPITAL,< 9,M,37
2021,CE,PNEUMONIA,IGNORADO,< 9,F,6
2021,CE,PNEUMONIA,IGNORADO,< 9,M,12
2021,CE,SEPTICEMIA,AMBULANCIA,< 9,F,1
2021,CE,SEPTICEMIA,AMBULANCIA,< 9,M,2
2021,CE,SEPTICEMIA,DOMICILIO,< 9,M,2
2021,CE,SEPTICEMIA,HOSPITAL,< 9,F,124
2021,CE,SEPTICEMIA,HOSPITAL,< 9,M,170
2021,CE,SEPTICEMIA,IGNORADO,< 9,F,26
2021,CE,SEPTICEMIA,IGNORADO,< 9,M,26
2021,CE,SEPTICEMIA,OUTRO,< 9,F,1
2021,CE,SEPTICEMIA,VIA_PUBLICA,< 9,M,1
2021,CE,SRAG,DOMICILIO,< 9,M,1
2021,CE,SRAG,HOSPITAL,< 9,F,5
2021,CE,SRAG,HOSPITAL,< 9,M,3
2021,DF,OUTRAS,DOMICILIO,< 9,F,2
2021,DF,OUTRAS,DOMICILIO,< 9,M,3
2021,DF,OUTRAS,HOSPITAL,< 9,F,155
2021,DF,OUTRAS,HOSPITAL,< 9,I,1
2021,DF,OUTRAS,HOSPITAL,< 9,M,191
2021,DF,OUTRAS,IGNORADO,< 9,F,14
2021,DF,OUTRAS,IGNORADO,< 9,M,15
2021,DF,OUTRAS,OUTRO,< 9,F,3
2021,DF,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,2
2021,DF,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,8
2021,DF,OUTRAS,VIA_PUBLICA,< 9,F,1
2021,DF,COVID,HOSPITAL,< 9,F,4
2021,DF,COVID,HOSPITAL,< 9,M,4
2021,DF,INDETERMINADA,HOSPITAL,< 9,F,3
2021,DF,INDETERMINADA,HOSPITAL,< 9,M,6
2021,DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,36
2021,DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,45
2021,DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,2
2021,DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2021,DF,PNEUMONIA,DOMICILIO,< 9,M,1
2021,DF,PNEUMONIA,HOSPITAL,< 9,F,6
2021,DF,PNEUMONIA,HOSPITAL,< 9,M,14
2021,DF,SEPTICEMIA,DOMICILIO,< 9,F,1
2021,DF,SEPTICEMIA,HOSPITAL,< 9,F,69
2021,DF,SEPTICEMIA,HOSPITAL,< 9,M,100
2021,DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,1
2021,DF,SRAG,HOSPITAL,< 9,F,6
2021,DF,SRAG,HOSPITAL,< 9,M,5
2021,ES,OUTRAS,DOMICILIO,< 9,F,11
2021,ES,OUTRAS,DOMICILIO,< 9,M,11
2021,ES,OUTRAS,HOSPITAL,< 9,F,130
2021,ES,OUTRAS,HOSPITAL,< 9,I,1
2021,ES,OUTRAS,HOSPITAL,< 9,M,196
2021,ES,OUTRAS,IGNORADO,< 9,F,1
2021,ES,OUTRAS,IGNORADO,< 9,M,2
2021,ES,OUTRAS,OUTRO,< 9,M,1
2021,ES,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,2
2021,ES,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,3
2021,ES,OUTRAS,VIA_PUBLICA,< 9,F,1
2021,ES,OUTRAS,VIA_PUBLICA,< 9,M,2
2021,ES,COVID,HOSPITAL,< 9,F,10
2021,ES,COVID,HOSPITAL,< 9,M,9
2021,ES,COVID,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,18
2021,ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,2
2021,ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,14
2021,ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,ES,PNEUMONIA,DOMICILIO,< 9,F,1
2021,ES,PNEUMONIA,DOMICILIO,< 9,M,2
2021,ES,PNEUMONIA,HOSPITAL,< 9,F,30
2021,ES,PNEUMONIA,HOSPITAL,< 9,M,25
2021,ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,ES,SEPTICEMIA,DOMICILIO,< 9,M,1
2021,ES,SEPTICEMIA,HOSPITAL,< 9,F,90
2021,ES,SEPTICEMIA,HOSPITAL,< 9,I,1
2021,ES,SEPTICEMIA,HOSPITAL,< 9,M,133
2021,ES,SRAG,HOSPITAL,< 9,F,3
2021,ES,SRAG,HOSPITAL,< 9,M,4
2021,GO,OUTRAS,DOMICILIO,< 9,F,14
2021,GO,OUTRAS,DOMICILIO,< 9,M,20
2021,GO,OUTRAS,HOSPITAL,< 9,F,200
2021,GO,OUTRAS,HOSPITAL,< 9,I,2
2021,GO,OUTRAS,HOSPITAL,< 9,M,215
2021,GO,OUTRAS,IGNORADO,< 9,F,6
2021,GO,OUTRAS,IGNORADO,< 9,M,7
2021,GO,OUTRAS,OUTRO,< 9,F,11
2021,GO,OUTRAS,OUTRO,< 9,M,7
2021,GO,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,15
2021,GO,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,23
2021,GO,OUTRAS,VIA_PUBLICA,< 9,F,3
2021,GO,COVID,HOSPITAL,< 9,F,11
2021,GO,COVID,HOSPITAL,< 9,M,11
2021,GO,COVID,OUTRO,< 9,M,1
2021,GO,COVID,OUTROS_SERVICOS_SAUDE,< 9,F,2
2021,GO,INDETERMINADA,HOSPITAL,< 9,F,1
2021,GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,2
2021,GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,3
2021,GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,55
2021,GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,1
2021,GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,83
2021,GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,F,1
2021,GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,M,1
2021,GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,3
2021,GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,1
2021,GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,6
2021,GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,3
2021,GO,INSUFICIENCIA_RESPIRATORIA,SAMU,< 9,M,1
2021,GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,1
2021,GO,PNEUMONIA,DOMICILIO,< 9,F,1
2021,GO,PNEUMONIA,DOMICILIO,< 9,M,1
2021,GO,PNEUMONIA,HOSPITAL,< 9,F,26
2021,GO,PNEUMONIA,HOSPITAL,< 9,M,29
2021,GO,PNEUMONIA,IGNORADO,< 9,F,1
2021,GO,PNEUMONIA,IGNORADO,< 9,M,1
2021,GO,PNEUMONIA,OUTRO,< 9,F,1
2021,GO,PNEUMONIA,OUTRO,< 9,M,1
2021,GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,2
2021,GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,5
2021,GO,SEPTICEMIA,DOMICILIO,< 9,M,1
2021,GO,SEPTICEMIA,HOSPITAL,< 9,F,105
2021,GO,SEPTICEMIA,HOSPITAL,< 9,I,1
2021,GO,SEPTICEMIA,HOSPITAL,< 9,M,155
2021,GO,SEPTICEMIA,OUTRO,< 9,M,1
2021,GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,6
2021,GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,5
2021,GO,SRAG,HOSPITAL,< 9,M,2
2021,GO,SRAG,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,GO,SRAG,OUTROS_SERVICOS_SAUDE,< 9,M,1
2021,MA,OUTRAS,AMBULANCIA,< 9,M,1
2021,MA,OUTRAS,DOMICILIO,< 9,F,35
2021,MA,OUTRAS,DOMICILIO,< 9,M,30
2021,MA,OUTRAS,HOSPITAL,< 9,F,294
2021,MA,OUTRAS,HOSPITAL,< 9,I,7
2021,MA,OUTRAS,HOSPITAL,< 9,M,333
2021,MA,OUTRAS,IGNORADO,< 9,F,1
2021,MA,OUTRAS,IGNORADO,< 9,M,2
2021,MA,OUTRAS,OUTRO,< 9,F,14
2021,MA,OUTRAS,OUTRO,< 9,M,9
2021,MA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,3
2021,MA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,2
2021,MA,OUTRAS,VIA_PUBLICA,< 9,F,3
2021,MA,OUTRAS,VIA_PUBLICA,< 9,M,5
2021,MA,COVID,HOSPITAL,< 9,F,8
2021,MA,COVID,HOSPITAL,< 9,M,10
2021,MA,COVID,OUTRO,< 9,M,1
2021,MA,INDETERMINADA,DOMICILIO,< 9,M,1
2021,MA,INDETERMINADA,HOSPITAL,< 9,F,4
2021,MA,INDETERMINADA,HOSPITAL,< 9,M,2
2021,MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,3
2021,MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,6
2021,MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,47
2021,MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,48
2021,MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,M,1
2021,MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,1
2021,MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,2
2021,MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,F,1
2021,MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,2
2021,MA,PNEUMONIA,DOMICILIO,< 9,F,1
2021,MA,PNEUMONIA,DOMICILIO,< 9,M,4
2021,MA,PNEUMONIA,HOSPITAL,< 9,F,25
2021,MA,PNEUMONIA,HOSPITAL,< 9,M,27
2021,MA,PNEUMONIA,OUTRO,< 9,M,1
2021,MA,SEPTICEMIA,AMBULANCIA,< 9,M,1
2021,MA,SEPTICEMIA,DOMICILIO,< 9,F,1
2021,MA,SEPTICEMIA,DOMICILIO,< 9,M,1
2021,MA,SEPTICEMIA,HOSPITAL,< 9,F,91
2021,MA,SEPTICEMIA,HOSPITAL,< 9,M,85
2021,MA,SEPTICEMIA,OUTRO,< 9,F,1
2021,MA,SEPTICEMIA,OUTRO,< 9,M,2
2021,MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,2
2021,MA,SEPTICEMIA,VIA_PUBLICA,< 9,F,1
2021,MA,SRAG,HOSPITAL,< 9,F,7
2021,MA,SRAG,HOSPITAL,< 9,M,6
2021,MA,SRAG,OUTRO,< 9,F,1
2021,MA,SRAG,OUTRO,< 9,M,1
2021,MG,OUTRAS,DOMICILIO,< 9,F,42
2021,MG,OUTRAS,DOMICILIO,< 9,M,50
2021,MG,OUTRAS,HOSPITAL,< 9,F,784
2021,MG,OUTRAS,HOSPITAL,< 9,I,11
2021,MG,OUTRAS,HOSPITAL,< 9,M,937
2021,MG,OUTRAS,IGNORADO,< 9,F,12
2021,MG,OUTRAS,IGNORADO,< 9,M,21
2021,MG,OUTRAS,OUTRO,< 9,F,8
2021,MG,OUTRAS,OUTRO,< 9,M,17
2021,MG,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,21
2021,MG,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,41
2021,MG,OUTRAS,VIA_PUBLICA,< 9,F,3
2021,MG,OUTRAS,VIA_PUBLICA,< 9,M,9
2021,MG,COVID,HOSPITAL,< 9,F,30
2021,MG,COVID,HOSPITAL,< 9,M,33
2021,MG,COVID,OUTRO,< 9,F,1
